comments_sampled_per_video,repetition,seed,eligible_videos,topic_number,topic_label,metric,spearman_rho
20,9,22260837,433,1,Situated household retrofit experience and building context,like_count,0.1184758999974746
20,9,22260837,433,1,Situated household retrofit experience and building context,api_comment_count,0.17365310731264913
20,9,22260837,433,1,Situated household retrofit experience and building context,likes_per_1000_views,0.11594634562713337
20,9,22260837,433,1,Situated household retrofit experience and building context,api_comments_per_1000_views,0.054603180515793194
20,9,22260837,433,1,Situated household retrofit experience and building context,views_per_day,0.1297701528648411
20,9,22260837,433,1,Situated household retrofit experience and building context,api_comments_per_day,0.23325590759286655
20,9,22260837,433,2,Spray foam and foam insulation,duration_minutes,-0.2109474719454026
20,9,22260837,433,2,Spray foam and foam insulation,view_count,0.1609080428967148
20,9,22260837,433,2,Spray foam and foam insulation,like_count,0.1504345560007945
20,9,22260837,433,2,Spray foam and foam insulation,api_comment_count,0.029639101969619837
20,9,22260837,433,2,Spray foam and foam insulation,likes_per_1000_views,-0.08105218712069677
20,9,22260837,433,2,Spray foam and foam insulation,api_comments_per_1000_views,-0.2295564039841654
20,9,22260837,433,2,Spray foam and foam insulation,views_per_day,0.20450757680465856
20,9,22260837,433,2,Spray foam and foam insulation,api_comments_per_day,0.07879205704146028
20,9,22260837,433,3,Clarification and specification questions,duration_minutes,-0.05895987815739632
20,9,22260837,433,3,Clarification and specification questions,view_count,0.048990479501542596
20,9,22260837,433,3,Clarification and specification questions,like_count,0.024621422086556898
20,9,22260837,433,3,Clarification and specification questions,api_comment_count,-0.01742171030335251
20,9,22260837,433,3,Clarification and specification questions,likes_per_1000_views,-0.04722905396811453
20,9,22260837,433,3,Clarification and specification questions,api_comments_per_1000_views,-0.07382510355951465
20,9,22260837,433,3,Clarification and specification questions,views_per_day,0.002601552180632863
20,9,22260837,433,3,Clarification and specification questions,api_comments_per_day,-0.06465744061661516
20,9,22260837,433,4,"Implementation, cost and how-to questions",duration_minutes,-0.0603134443765993
20,9,22260837,433,4,"Implementation, cost and how-to questions",view_count,-0.05261033241924249
20,9,22260837,433,4,"Implementation, cost and how-to questions",like_count,-0.06193251745039453
20,9,22260837,433,4,"Implementation, cost and how-to questions",api_comment_count,-0.11638511041568368
20,9,22260837,433,4,"Implementation, cost and how-to questions",likes_per_1000_views,-0.028837994855874075
20,9,22260837,433,4,"Implementation, cost and how-to questions",api_comments_per_1000_views,-0.0442660016153274
20,9,22260837,433,4,"Implementation, cost and how-to questions",views_per_day,-0.10542095479330077
20,9,22260837,433,4,"Implementation, cost and how-to questions",api_comments_per_day,-0.17254469644024883
20,9,22260837,433,5,Heat pumps and heating systems,duration_minutes,0.22973908921107603
20,9,22260837,433,5,Heat pumps and heating systems,view_count,-0.23447820641241582
20,9,22260837,433,5,Heat pumps and heating systems,like_count,-0.16639733423345435
20,9,22260837,433,5,Heat pumps and heating systems,api_comment_count,-0.007612392966516888
20,9,22260837,433,5,Heat pumps and heating systems,likes_per_1000_views,0.1758281034951436
20,9,22260837,433,5,Heat pumps and heating systems,api_comments_per_1000_views,0.33637586944166975
20,9,22260837,433,5,Heat pumps and heating systems,views_per_day,-0.21151425248325975
20,9,22260837,433,5,Heat pumps and heating systems,api_comments_per_day,0.002877524716787509
20,9,22260837,433,6,"Praise, gratitude and social endorsement",duration_minutes,0.4340688198062665
20,9,22260837,433,6,"Praise, gratitude and social endorsement",view_count,-0.17287624652781472
20,9,22260837,433,6,"Praise, gratitude and social endorsement",like_count,-0.15505346046663204
20,9,22260837,433,6,"Praise, gratitude and social endorsement",api_comment_count,-0.06739767341591411
20,9,22260837,433,6,"Praise, gratitude and social endorsement",likes_per_1000_views,0.0806080893964666
20,9,22260837,433,6,"Praise, gratitude and social endorsement",api_comments_per_1000_views,0.19794811440680468
20,9,22260837,433,6,"Praise, gratitude and social endorsement",views_per_day,-0.2911621724852746
20,9,22260837,433,6,"Praise, gratitude and social endorsement",api_comments_per_day,-0.2148344052910841
20,9,22260837,433,7,"Alternative methods, challenges and ""why"" questions",duration_minutes,-0.07869589948786554
20,9,22260837,433,7,"Alternative methods, challenges and ""why"" questions",view_count,0.09672378847488733
20,9,22260837,433,7,"Alternative methods, challenges and ""why"" questions",like_count,0.11526586260899652
20,9,22260837,433,7,"Alternative methods, challenges and ""why"" questions",api_comment_count,0.02835100282337014
20,9,22260837,433,7,"Alternative methods, challenges and ""why"" questions",likes_per_1000_views,-0.008186540820475726
20,9,22260837,433,7,"Alternative methods, challenges and ""why"" questions",api_comments_per_1000_views,-0.14545130426453526
20,9,22260837,433,7,"Alternative methods, challenges and ""why"" questions",views_per_day,0.14619629420717103
20,9,22260837,433,7,"Alternative methods, challenges and ""why"" questions",api_comments_per_day,0.06633928497520838
20,9,22260837,433,8,"Solar PV, batteries and power systems",duration_minutes,0.10418513156613421
20,9,22260837,433,8,"Solar PV, batteries and power systems",view_count,-0.006572319011788578
20,9,22260837,433,8,"Solar PV, batteries and power systems",like_count,0.08796616974023094
20,9,22260837,433,8,"Solar PV, batteries and power systems",api_comment_count,0.12425363045651952
20,9,22260837,433,8,"Solar PV, batteries and power systems",likes_per_1000_views,0.22006567591345397
20,9,22260837,433,8,"Solar PV, batteries and power systems",api_comments_per_1000_views,0.1265078655565134
20,9,22260837,433,8,"Solar PV, batteries and power systems",views_per_day,0.09739989641092225
20,9,22260837,433,8,"Solar PV, batteries and power systems",api_comments_per_day,0.21141927679214426
20,9,22260837,433,9,Performance checking and troubleshooting,duration_minutes,-0.06377341210542802
20,9,22260837,433,9,Performance checking and troubleshooting,view_count,-0.0013273828739819948
20,9,22260837,433,9,Performance checking and troubleshooting,like_count,-0.05267260944490516
20,9,22260837,433,9,Performance checking and troubleshooting,api_comment_count,-0.06906637940280151
20,9,22260837,433,9,Performance checking and troubleshooting,likes_per_1000_views,-0.07345625721201658
20,9,22260837,433,9,Performance checking and troubleshooting,api_comments_per_1000_views,-0.04217219555631237
20,9,22260837,433,9,Performance checking and troubleshooting,views_per_day,-0.020946781702573997
20,9,22260837,433,9,Performance checking and troubleshooting,api_comments_per_day,-0.07749151834862927
20,9,22260837,433,10,"Implementation follow-up, outcomes and retrospective questions",duration_minutes,0.08364461267663777
20,9,22260837,433,10,"Implementation follow-up, outcomes and retrospective questions",view_count,0.07854337319620788
20,9,22260837,433,10,"Implementation follow-up, outcomes and retrospective questions",like_count,0.08578685050200073
20,9,22260837,433,10,"Implementation follow-up, outcomes and retrospective questions",api_comment_count,0.08454976553164306
20,9,22260837,433,10,"Implementation follow-up, outcomes and retrospective questions",likes_per_1000_views,0.02802515731451616
20,9,22260837,433,10,"Implementation follow-up, outcomes and retrospective questions",api_comments_per_1000_views,-0.062322843165426786
20,9,22260837,433,10,"Implementation follow-up, outcomes and retrospective questions",views_per_day,0.09183745265470662
20,9,22260837,433,10,"Implementation follow-up, outcomes and retrospective questions",api_comments_per_day,0.0845344818003687
20,9,22260837,433,11,"Product sourcing, access and location questions",duration_minutes,-0.015880271844305578
20,9,22260837,433,11,"Product sourcing, access and location questions",view_count,0.12319532099015075
20,9,22260837,433,11,"Product sourcing, access and location questions",like_count,0.13890061559288533
20,9,22260837,433,11,"Product sourcing, access and location questions",api_comment_count,0.05796680171165319
20,9,22260837,433,11,"Product sourcing, access and location questions",likes_per_1000_views,0.0444375578836366
20,9,22260837,433,11,"Product sourcing, access and location questions",api_comments_per_1000_views,-0.10245755035481624
20,9,22260837,433,11,"Product sourcing, access and location questions",views_per_day,0.09514674528084348
20,9,22260837,433,11,"Product sourcing, access and location questions",api_comments_per_day,0.03465134470684645
20,9,22260837,433,12,Roof and attic ventilation and airflow,duration_minutes,-0.11321730733058435
20,9,22260837,433,12,Roof and attic ventilation and airflow,view_count,0.036258394440246484
20,9,22260837,433,12,Roof and attic ventilation and airflow,like_count,0.04011900042365527
20,9,22260837,433,12,Roof and attic ventilation and airflow,api_comment_count,-0.01122337441929236
20,9,22260837,433,12,Roof and attic ventilation and airflow,likes_per_1000_views,-0.030591013008580782
20,9,22260837,433,12,Roof and attic ventilation and airflow,api_comments_per_1000_views,-0.05752327502308877
20,9,22260837,433,12,Roof and attic ventilation and airflow,views_per_day,0.08572986546427654
20,9,22260837,433,12,Roof and attic ventilation and airflow,api_comments_per_day,0.05759230484515442
20,9,22260837,433,13,"Wall, cavity and floor insulation",duration_minutes,-0.08269755721835885
20,9,22260837,433,13,"Wall, cavity and floor insulation",view_count,0.022969491918262423
20,9,22260837,433,13,"Wall, cavity and floor insulation",like_count,0.006790058217182908
20,9,22260837,433,13,"Wall, cavity and floor insulation",api_comment_count,-0.03214864774393077
20,9,22260837,433,13,"Wall, cavity and floor insulation",likes_per_1000_views,-0.09955354532989237
20,9,22260837,433,13,"Wall, cavity and floor insulation",api_comments_per_1000_views,-0.07255656196550923
20,9,22260837,433,13,"Wall, cavity and floor insulation",views_per_day,0.04056470837260959
20,9,22260837,433,13,"Wall, cavity and floor insulation",api_comments_per_day,-0.0033732972210245428
20,9,22260837,433,14,Thermostat wiring and smart heating controls,duration_minutes,0.13659740327270603
20,9,22260837,433,14,Thermostat wiring and smart heating controls,view_count,-0.05072376364188924
20,9,22260837,433,14,Thermostat wiring and smart heating controls,like_count,-0.10834424951513355
20,9,22260837,433,14,Thermostat wiring and smart heating controls,api_comment_count,-0.08831902483828091
20,9,22260837,433,14,Thermostat wiring and smart heating controls,likes_per_1000_views,-0.023000464362455866
20,9,22260837,433,14,Thermostat wiring and smart heating controls,api_comments_per_1000_views,0.03425948590963863
20,9,22260837,433,14,Thermostat wiring and smart heating controls,views_per_day,-0.13761738026060455
20,9,22260837,433,14,Thermostat wiring and smart heating controls,api_comments_per_day,-0.16997699400105715
20,9,22260837,433,15,Vapour barriers and moisture control,duration_minutes,-0.09315985652062873
20,9,22260837,433,15,Vapour barriers and moisture control,view_count,0.06785025465648277
20,9,22260837,433,15,Vapour barriers and moisture control,like_count,0.0424327579463614
20,9,22260837,433,15,Vapour barriers and moisture control,api_comment_count,-0.03987777161223344
20,9,22260837,433,15,Vapour barriers and moisture control,likes_per_1000_views,-0.11632637932759367
20,9,22260837,433,15,Vapour barriers and moisture control,api_comments_per_1000_views,-0.15928491016958568
20,9,22260837,433,15,Vapour barriers and moisture control,views_per_day,0.07715065588678044
20,9,22260837,433,15,Vapour barriers and moisture control,api_comments_per_day,-0.009153472658277841
20,9,22260837,433,16,"Prospective choices, recommendations and alternatives",duration_minutes,0.2156901192414551
