comment_id,video_id,inclusive_topic_number,raw_sensitivity_topic_number,mapped_sensitivity_topic_number,same_dominant_topic_after_mapping
UgzUe7f7ngj8Qt5a8514AaABAg,Pz-WHr2FzZE,13,12,13,True
UgzUeaBiBJqx4Bh6rUZ4AaABAg,Hyv_vQEvHgo,6,1,16,False
UgzUelAUEz_x8sx8qoJ4AaABAg,Hyv_vQEvHgo,10,9,10,True
UgzUfbandHsE7qMFF114AaABAg,5ScJj0YlUAM,2,2,2,True
UgzUg4CzKFMS9Jwo16d4AaABAg,xWRLCWmqT50,12,11,12,True
UgzUgyWf5gAsCz6V7414AaABAg,6N2XWDNsY7I,13,12,13,True
UgzUhKM1OsMvjFOwab14AaABAg,_RQ9S1u7ag4,4,16,6,False
UgzUhRsa6-cMfevLmKd4AaABAg,pd926OwKAiA,14,13,14,True
UgzUhbytHfO5BlOKrFl4AaABAg,hpEKLDp6DsA,10,9,10,True
UgzUhty_K7H62qC8LtV4AaABAg,OAok8omYqSY,5,7,5,True
UgzUiQJ62Ss7ea4Hwpd4AaABAg,jYNufQVIFfA,2,2,2,True
UgzUiozwXXhJthvSqbR4AaABAg,5wNfMHSI1Ug,5,7,5,True
UgzUiuVKiLarfsS3Rop4AaABAg,Vufih-WN5R4,12,11,12,True
UgzUixbJboXPMfMqonF4AaABAg,zmYtFOSPx2o,13,12,13,True
UgzUjYkbcoNmwlDumLd4AaABAg,1nQ7k_X2aXA,6,13,14,False
UgzUjsLXIaYRiLZkZQZ4AaABAg,VcSq_lJpWWk,8,15,8,True
UgzUkBNcPB_f0UDVU8Z4AaABAg,bOkQEFi55oU,8,15,8,True
UgzUkSAfjWwlEuuSHjx4AaABAg,9jRpO_kKgJM,3,3,3,True
UgzUkUIvxV-Z37BDwXd4AaABAg,xrCNfNFRW04,10,9,10,True
UgzUl2vAWnqipYI9y-p4AaABAg,snXVA-umZnQ,15,14,15,True
UgzUl8iriErUjzA-3Hd4AaABAg,HW4iyMnblZ8,8,15,8,True
UgzUlm4R8uGbmjRaQVZ4AaABAg,dIPM5yk2u38,7,6,7,True
UgzUm74IWF6seisg5Mp4AaABAg,0oDLwBZurp8,2,2,2,True
UgzUmFrase71LBtp2W14AaABAg,PMIaIUw7nVA,10,9,10,True
UgzUmSZR86FtOncNYSh4AaABAg,TxKvs49Ao_s,13,12,13,True
UgzUo2iiCUNnCMmupuN4AaABAg,XPSkyecmmEE,3,3,3,True
UgzUo5Ju2bAMJSojbbF4AaABAg,2xFERnXiHTM,4,4,4,True
UgzUoNYCS1rA4zcKbVd4AaABAg,CoQsGBFVG2Y,4,4,4,True
UgzUoPHfbxLlESddLqJ4AaABAg,xcAwujfTN64,12,11,12,True
UgzUojkdO3ZMkyIt1xB4AaABAg,AGgixk6jaew,6,16,6,True
UgzUplbgD9AWmpmWFhV4AaABAg,YgRAlnQv3GE,3,3,3,True
UgzUpnQGuIGtAvZ6q4h4AaABAg,xORiMzpE8U0,16,4,4,False
UgzUrBEcNKcZ2kSsDmF4AaABAg,mwGcbzeABK4,14,13,14,True
UgzUrVTysYV9K5HEMzJ4AaABAg,kGs_biFA87Q,5,7,5,True
UgzUrWC6yU-gmP0OD1x4AaABAg,lijOdAcowsc,4,4,4,True
UgzUrpkgGMeDD1cCnTN4AaABAg,HEbAISvrOpA,3,3,3,True
UgzUrr8sx0KdsmfU7KB4AaABAg,SL4dmdY23J8,16,10,11,False
UgzUrvee1P-YEALBKSV4AaABAg,MzSCf_LkyNw,3,3,3,True
UgzUsFZLyMvnIiv6Kq14AaABAg,uv75G4ed2dw,4,4,4,True
UgzUsMW1o282Z3apLkt4AaABAg,dhpn6yOOOfI,11,10,11,True
UgzUsRfSP5Nef4zC3eR4AaABAg,AGgixk6jaew,9,8,9,True
UgzUsn2zYWnT-B4Atul4AaABAg,tufzI-1xTJQ,16,1,16,True
UgzUtHNcn8QnctXGSIh4AaABAg,0oDLwBZurp8,13,12,13,True
UgzUtne1Vs8QLlo40HV4AaABAg,3zUMOblSJ60,12,11,12,True
UgzUvOL-KrSF3Vfv7gZ4AaABAg,yV2Jv3fPq9k,7,6,7,True
UgzUvciGNqSLBAZDbdV4AaABAg,CnLwJxCbxfM,6,13,14,False
UgzUvlJ-aFp2Y9asaQZ4AaABAg,ZUcyMZJ-Jsw,1,5,1,True
UgzUw3aTQQGLfhfF-h94AaABAg,QS16O9aYfq4,4,4,4,True
UgzUxCqXUHARr6zzhdh4AaABAg,pQHYz6Xt44c,9,8,9,True
UgzUxRsUy2rP_uZKUdd4AaABAg,0zASbMENdCk,9,8,9,True
UgzUxo8WqAQeP6shaHl4AaABAg,TzwC35L8kNE,14,13,14,True
UgzUyISj8CO3BOn-DFZ4AaABAg,GhAKMAcmJFg,5,7,5,True
UgzUys18vxjKcx3KGjR4AaABAg,kGXwcm6_ZMU,1,5,1,True
UgzUzSYWTbJh7mWpIe94AaABAg,Q3Oufer38ow,12,11,12,True
UgzUz_pbXrLugJS-lpp4AaABAg,nbafBF8vZj0,4,4,4,True
UgzV-raxDYK2rYIG1Rx4AaABAg,l7Ovl2WoDkQ,9,8,9,True
UgzV-xHtihZI9wH9Pjp4AaABAg,ABjqoJ0eXYo,14,13,14,True
UgzV0sVPhZwx8X0a9gJ4AaABAg,QS16O9aYfq4,1,5,1,True
UgzV1HZBBC6khVRngq94AaABAg,C8nGKicz_ew,15,14,15,True
UgzV1a9PKNSxaMJkLsl4AaABAg,r7uUfB6ZA_w,2,2,2,True
UgzV2T1kVTCUQyT-Gah4AaABAg,rH_Gb-4aGLs,1,5,1,True
UgzV3KkYHdlShprGkIZ4AaABAg,YhGoeR4Q4tM,2,2,2,True
UgzV3v4kXYDPOTdCCMZ4AaABAg,2A7Gl2APM6o,13,12,13,True
UgzV4GVtWxU7IBvTOEp4AaABAg,xWRLCWmqT50,7,6,7,True
UgzV4KRaWv7iaN2brLx4AaABAg,dW9ttDq6Bmk,16,1,16,True
UgzV4L4vhflhek7uwll4AaABAg,Mx9X6maasbY,6,5,1,False
UgzV4V8l4eUHkeF6HyN4AaABAg,bOkQEFi55oU,4,4,4,True
UgzV56_qyP_fDal_JFZ4AaABAg,ZAZWYBFipmI,2,2,2,True
UgzV5u3AdUtwkrPNRQx4AaABAg,QGrCOzSLBSU,16,5,1,False
UgzV65XgLOyMBXD0LLZ4AaABAg,ZLKPLqBI6Ow,2,2,2,True
UgzV67_TqQ0BQUlK9nh4AaABAg,PN3P9sTF-gU,1,16,6,False
UgzV6eUhFHat2z84Y6F4AaABAg,Kz5JbXTo4rM,8,15,8,True
UgzV6eutLSgyAO8z-B94AaABAg,rRqV8BHE8lY,6,15,8,False
UgzV7Dp2w932Hp2QRqJ4AaABAg,tyTT9jNfnc8,1,5,1,True
UgzV7hP0dslTXJn9A494AaABAg,PHeTx5sGL3A,3,3,3,True
UgzV7p67TFl5B66vXIV4AaABAg,7fFlhX-8mv8,9,8,9,True
UgzV87mAwtK3UX0CVy94AaABAg,IbQjqDJ2Vuo,14,13,14,True
UgzV9471Ew2x_BttVkt4AaABAg,bOkQEFi55oU,1,15,8,False
UgzV9cArrfMtYtS0ozh4AaABAg,jYNufQVIFfA,2,2,2,True
UgzV9eZsRFDJPlnsY2h4AaABAg,q6q_70hEl2g,1,5,1,True
UgzVAX1jKLKhIgfZ2154AaABAg,p9eMPlFuwNk,5,7,5,True
UgzVAwaX51h6GKbEA3R4AaABAg,QWkP4P7lUMA,6,16,6,True
UgzVBAnl-xM6G8uZaMl4AaABAg,TzwC35L8kNE,1,5,1,True
UgzVBrNGZ-47nTQuvSl4AaABAg,irytqcJZSps,13,12,13,True
UgzVCI1Wk1WKrvV5k5R4AaABAg,MwDCWACcfVA,6,15,8,False
UgzVCYr5DwlCzo00raV4AaABAg,AXamAjE0juw,5,7,5,True
UgzVCnAYrs8KUXDx_RR4AaABAg,ZAZWYBFipmI,9,8,9,True
UgzVD1bYCdl0_HGdjYJ4AaABAg,ZruXLnqBd-Y,8,15,8,True
UgzVDPlhlANb2XVtz-Z4AaABAg,I7GD0MB8SzY,6,12,13,False
UgzVDq2k9MsH9EiZ72F4AaABAg,FXXgjvOJcYI,12,1,16,False
UgzVELNQT1ryK1E-V1V4AaABAg,kwVleBvWH64,7,6,7,True
UgzVElBZGdthA4GqFuV4AaABAg,KH1U2gLK8Y8,9,8,9,True
UgzVFesJJpECdfPfKH54AaABAg,tUWJTF9nyaQ,15,14,15,True
UgzVG07Vey718OXgmo54AaABAg,qyZm66j8QU4,10,9,10,True
UgzVGH517dSAjoKCbp94AaABAg,ZAPNCBbhoqE,5,5,1,False
UgzVGVAwu7nuuDvnnR54AaABAg,kGs_biFA87Q,5,7,5,True
UgzVGzDUNC0l88qUiO54AaABAg,kWPN7cxlg1U,4,4,4,True
UgzVHEX0s5rtBAecuGJ4AaABAg,_xA6qOwnYbM,4,4,4,True
UgzVHEjZFBaGJth8qul4AaABAg,rXJDwjkoEkQ,6,5,1,False
UgzVHnaC-GS-2mid9M54AaABAg,b5mJFU-jXA0,3,3,3,True
UgzVIGDeO8tRQeC_p8Z4AaABAg,twV-c5i0MjM,1,1,16,False
UgzVIyD2pJcOeL-7at14AaABAg,oDilQfCCqTU,3,3,3,True
UgzVJF2NvQafrmp42Dh4AaABAg,h86Nmp9qdqE,12,11,12,True
UgzVJnmxCwQ016bxTTF4AaABAg,Vufih-WN5R4,1,5,1,True
UgzVKf1Xe9mErUvKLKV4AaABAg,wN34zF7e4J8,8,5,1,False
UgzVLJd1SOI3SH0EoM94AaABAg,U522et_9P70,12,11,12,True
UgzVLsFHBRxLE8gwc2t4AaABAg,jYNufQVIFfA,15,14,15,True
UgzVMBNCBEbWUnND05p4AaABAg,Yccegy0HeLk,11,10,11,True
UgzVNdZbRTq9xK3nKd94AaABAg,QEg0TlhN0Z4,9,8,9,True
UgzVOj8S99kgH3eyKL54AaABAg,zmYtFOSPx2o,13,12,13,True
UgzVPNWrjotn7JZQxeJ4AaABAg,bKTsLHSS7i4,13,12,13,True
UgzVQOzWttHJPinES0N4AaABAg,q6q_70hEl2g,12,11,12,True
UgzVQkwWCN50epobsvR4AaABAg,ABjqoJ0eXYo,6,5,1,False
UgzVQxwLE3APBsZgglh4AaABAg,l7Ovl2WoDkQ,11,10,11,True
UgzVRqnWHJ0towGCH6l4AaABAg,Ou1CjwflZtM,1,1,16,False
UgzVS8lBHn_F2A0fNYJ4AaABAg,-yx0KyWunLE,12,11,12,True
UgzVSDak7sOPE1f_mBt4AaABAg,S9s1VWxQ-5o,12,11,12,True
UgzVSrqoZCdxyGm1ctB4AaABAg,peqIxSuD-Jo,16,1,16,True
UgzVUJIcxglf86xHO2p4AaABAg,yqDOLyL3-tA,1,5,1,True
UgzVUMC9WbHXvKxd13V4AaABAg,UUalCAU4W8g,4,4,4,True
UgzVV8ZjQE7B8VLaMPF4AaABAg,pWicJ2PYQF8,4,4,4,True
UgzVVT9ljluql0ljrhZ4AaABAg,w6wo2URorG4,8,5,1,False
UgzVVVB8XUvUaXk_MPJ4AaABAg,9fcsgrrHSQ8,5,5,1,False
UgzVVhu4uHMSOvch_1F4AaABAg,rXJDwjkoEkQ,6,5,1,False
UgzVW1jR_L71Z1EoyvZ4AaABAg,xWRLCWmqT50,12,11,12,True
UgzVWkAR3FOBQDcmdiV4AaABAg,xOUBlKTynes,5,7,5,True
UgzVYIOvnd001FVUhaR4AaABAg,FXXgjvOJcYI,9,1,16,False
UgzVYVztespn-uExUil4AaABAg,tNE5GEePXuk,11,5,1,False
UgzVZ0nMBRb530oANQd4AaABAg,rH_Gb-4aGLs,14,13,14,True
UgzVZQGabBTHxfccmEB4AaABAg,k5cYjwz-I1s,4,4,4,True
UgzVZTrY0pGcNqGTbv94AaABAg,M5tyd3ayt80,12,11,12,True
UgzVZt9DxpHhZK3uKb54AaABAg,kGs_biFA87Q,6,13,14,False
UgzVZto8RaxBeSzy-W54AaABAg,3hOY38uOXxE,13,12,13,True
UgzV_L8K3FgBpdcS8O14AaABAg,JyFMQuSUV2U,6,5,1,False
UgzV_WRTRqqDPjjpD9N4AaABAg,46-e73YYEpM,3,3,3,True
UgzV_uxF-tVTV6ZH-jV4AaABAg,WoLG6q1Tfgs,12,5,1,False
UgzVa0O7miVFTvDS5014AaABAg,1sPJC71hwQ4,8,15,8,True
UgzVaGmZT8__-NoWhrB4AaABAg,QIDy3VgVGs0,14,13,14,True
UgzVb7JOPuQC4Z36q0Z4AaABAg,UUalCAU4W8g,2,2,2,True
UgzVb7RtHc8f9Jn6XNF4AaABAg,5wNfMHSI1Ug,5,7,5,True
UgzVbcKwq1bB8a2aPVF4AaABAg,3zUMOblSJ60,13,5,1,False
UgzVbprLB2kqxiPXo754AaABAg,PHeTx5sGL3A,10,9,10,True
UgzVcgH4nJW-1Tv8ZtB4AaABAg,wnnwGVBwwvQ,3,3,3,True
UgzVdChQaeFNkd8hTF94AaABAg,U522et_9P70,12,11,12,True
UgzVdsIHJeEvbD5SZkN4AaABAg,0M9QzdPhm58,6,4,4,False
UgzVe88W970UPsgInQ14AaABAg,NoEnHZ8OyCM,9,1,16,False
UgzVeUP_JKRH0Krddl54AaABAg,yV2Jv3fPq9k,11,10,11,True
UgzVej8AGiNUQ1BliSZ4AaABAg,V6lZXjRR-1k,9,8,9,True
UgzVep-Jdpt3Yb_qQZd4AaABAg,lxZwPhCmQ2w,8,15,8,True
UgzVfLDnyfPvT8fGPBt4AaABAg,uv75G4ed2dw,16,16,6,False
UgzVfzqbNKoE9xG_45R4AaABAg,5dCCntGj1wM,1,1,16,False
UgzVg79iz0lOvlOStaZ4AaABAg,FH0U8hehXr8,6,5,1,False
UgzVgG0ofO_w6XX8a1R4AaABAg,stJV-i0CpNQ,8,15,8,True
UgzVgps3eGe25YbicW14AaABAg,7TMRMH13knk,13,12,13,True
UgzVhI0yqq_j36GlpnV4AaABAg,JlLAyv-6OZ4,14,13,14,True
UgzVhY4N6Aohz3PDidh4AaABAg,bPe_b87qVUY,4,4,4,True
UgzVi5uZKXug8NW1YhJ4AaABAg,k5cYjwz-I1s,7,16,6,False
UgzViS41yxM3r0n705V4AaABAg,NZNyK7W8yKI,6,1,16,False
UgzVjLO8m1Fu0hE_YCl4AaABAg,0IvGe4JZLSU,5,7,5,True
UgzVjaIQ6VjjMk7aVzV4AaABAg,WBrL9153zJQ,8,15,8,True
UgzVkyBQDMVi-Y_jsdp4AaABAg,2WaI7q8tin4,15,14,15,True
UgzVlFNzIrc8OE3cBsV4AaABAg,Ou1CjwflZtM,3,3,3,True
UgzVlN4o6ApHJW385PN4AaABAg,35kJvNW81pU,13,16,6,False
UgzVmDH4mXi51qZodmV4AaABAg,qhWHoDqH2TA,12,11,12,True
UgzVn-LH6alGHfRf3b54AaABAg,ZLKPLqBI6Ow,4,4,4,True
UgzVnG9mPvIz5-ymnf14AaABAg,HkHozg0ckWY,5,5,1,False
UgzVolN1Kkk4cbYqtN14AaABAg,zg9IM061rbU,8,15,8,True
UgzVp9SRDJEbW93hByd4AaABAg,jUehMdNfGrY,1,5,1,True
UgzVpEbZW2ZGTTzGNR14AaABAg,LXVmZhiyUQc,10,9,10,True
UgzVpLbNYuTX1cZqi3h4AaABAg,qyZm66j8QU4,1,5,1,True
UgzVpvLKr50KPkqA1K54AaABAg,dIPM5yk2u38,13,12,13,True
UgzVq7hrOPVai8sqQRp4AaABAg,tNE5GEePXuk,6,10,11,False
UgzVqBvk2sjLT_yimZl4AaABAg,KxHcu7JvZwk,1,5,1,True
UgzVqma76AYBgX4Ra414AaABAg,KH1U2gLK8Y8,9,13,14,False
UgzVr5yDaWas32Jwf0F4AaABAg,Ou1CjwflZtM,13,12,13,True
UgzVrNUcFyqr2B4rRop4AaABAg,7NsZ2d2Oups,6,5,1,False
UgzVsI17AXPTZNhyEUF4AaABAg,XSDrjycpU6s,13,12,13,True
UgzVsOp79lx1l5qkGyB4AaABAg,ZAPNCBbhoqE,16,12,13,False
UgzVsRdcQ8j1lbtnOkZ4AaABAg,1nQ7k_X2aXA,6,1,16,False
UgzVt1O0vx8hT9zXewB4AaABAg,9GLHP_fm-vU,3,3,3,True
UgzVtK5eqAQaJSL3c-V4AaABAg,qyZm66j8QU4,13,12,13,True
UgzVu0XIdnDIjjTMETR4AaABAg,GnZIHwdO--0,8,15,8,True
UgzVujoIJaeP9T3g_Z14AaABAg,kGXwcm6_ZMU,11,10,11,True
UgzVuw14GlGP4GGeSZp4AaABAg,UUalCAU4W8g,2,2,2,True
UgzVvLWeyj8xeR4kW5R4AaABAg,PHeTx5sGL3A,15,14,15,True
UgzVw95zYSY8p_yrjVZ4AaABAg,uLPNrGdu0W0,16,16,6,False
UgzVxvUrzdYJ6SIl8-14AaABAg,KltU08BK7Oc,14,13,14,True
UgzVxy1EGLT53h_AZ3B4AaABAg,ejubOh5tegY,4,4,4,True
UgzVyRIVwrbAPpfj5Bl4AaABAg,zVi2ltsJs8U,3,3,3,True
UgzVyb73CehTgIYcZZt4AaABAg,iDMZz4HIURw,6,2,2,False
UgzVz9oEawBmqgmyxBV4AaABAg,OZvrTuhJhXs,3,3,3,True
UgzVzGwH1pq9-w4HEJN4AaABAg,b7E7Dkr6Yww,15,16,6,False
UgzVze-V8zjqBVsXKi14AaABAg,cJXohlT3Lf8,16,16,6,False
UgzVzn_6t-BzcgZkdwt4AaABAg,gejidpH2GTU,1,5,1,True
UgzW-3Eq6eB9Bf42qBp4AaABAg,YrelmD9xS3c,12,11,12,True
UgzW-PSsDcEdl6wOM-94AaABAg,LL2-8RXSYKc,15,14,15,True
UgzW-XfUDliUtedoDbV4AaABAg,qmWRN3Ob1Po,8,15,8,True
UgzW-ZqcUz2q90t8-o54AaABAg,KltU08BK7Oc,10,9,10,True
UgzW-hOd6dCcui-kB-54AaABAg,UUalCAU4W8g,3,3,3,True
UgzW-hTuw57IqI5t50h4AaABAg,2Apa2WcG9z0,16,15,8,False
UgzW-vVYaepelEEAJwZ4AaABAg,tu1st66use4,13,12,13,True
UgzW0pQqd87W9hKQp7p4AaABAg,bOkQEFi55oU,6,5,1,False
UgzW1FoLhpoOz5QcWM54AaABAg,CMOxXJpMJyg,15,14,15,True
UgzW1GrJmaRyc3efdv94AaABAg,yV2Jv3fPq9k,13,16,6,False
UgzW1V2JN8_Yx7aQ8Et4AaABAg,nSnbMsSzdXU,15,14,15,True
UgzW1cHy6KbFsj1ZKLJ4AaABAg,yrHjqOMAZno,15,14,15,True
UgzW1hYKDyCPrdrq6ZZ4AaABAg,TzwC35L8kNE,1,5,1,True
UgzW1jEWt6FxYO8ZrEN4AaABAg,5dCCntGj1wM,1,5,1,True
UgzW2DTZdXfy8oA_95J4AaABAg,MzSCf_LkyNw,12,11,12,True
UgzW2JiUFcGwAhDA78l4AaABAg,mBTIbZcWRLs,16,3,3,False
UgzW2SBY0kdh581U9yV4AaABAg,Kl3EAJD7Kbs,16,11,12,False
UgzW34I2yaSuIEbf1XB4AaABAg,DSCWGAE1BVQ,6,5,1,False
UgzW3U7quV6iaxDO05F4AaABAg,I7GD0MB8SzY,13,12,13,True
UgzW3UBO6mn3nLc50dx4AaABAg,yABGViMgD5A,1,5,1,True
UgzW3w6tG5zRcQinF054AaABAg,Q3Oufer38ow,16,1,16,True
UgzW4f046KdQjJJi_FN4AaABAg,f-JTVbBjtMc,16,16,6,False
UgzW5ZrVhhq2L-8JGZR4AaABAg,qyZm66j8QU4,8,15,8,True
UgzW7nq1j3b5rqXb8014AaABAg,zg9IM061rbU,9,8,9,True
UgzW8KiUraxcgushhgt4AaABAg,LL6YhT_HkIY,5,5,1,False
UgzW8nvQLq5M_Ng3Hjl4AaABAg,VgFfjRUQ24o,14,13,14,True
UgzW8qH4BRpd8XCD7xd4AaABAg,x6p1BW_m3wg,10,9,10,True
UgzW9b_Yg8pBsUNOp-d4AaABAg,tbWD4-Inaas,2,5,1,False
UgzW9mbNUPFUauTEf8V4AaABAg,KxHcu7JvZwk,1,5,1,True
UgzWAAf37BE3Zc2vUB94AaABAg,KxHcu7JvZwk,9,8,9,True
UgzWAGAg4La0PStMk0x4AaABAg,KMZEbcjmu_g,1,16,6,False
UgzWAc4I0FAN1A2SEON4AaABAg,xc_BbbMi1cg,10,16,6,False
UgzWBE_oIzRdpWLMr-Z4AaABAg,tUWJTF9nyaQ,2,2,2,True
UgzWBIJZYdgDs-uSHJl4AaABAg,IKe-q2JHORM,13,12,13,True
UgzWC81bXDNtv35uzDd4AaABAg,3hukFwgTFI0,8,15,8,True
UgzWCOBk-AY-xIJPTVt4AaABAg,ahFDXqc1wpo,8,15,8,True
UgzWCSfJ4tMysDBfbax4AaABAg,HFlIbNAUWkY,9,8,9,True
UgzWCiy2zhkrMLVzLB54AaABAg,qyZm66j8QU4,1,1,16,False
UgzWD3YrkH7c6PesWeh4AaABAg,5sqw7vHwhGU,8,15,8,True
UgzWE2Z6Uyk3GKVi0b14AaABAg,o2Y9elh24wc,6,15,8,False
UgzWE3BIuqaMB3SNqG14AaABAg,PgrjjfKmdRc,14,5,1,False
UgzWERfj--HlwdozYH94AaABAg,s93KLWSSZMk,1,1,16,False
UgzWEp1lkKvq6QHTu_54AaABAg,RwHD7D6avyQ,3,3,3,True
UgzWF6qFBEgP-XiIiBZ4AaABAg,OemQjgUbXOw,3,3,3,True
UgzWFGemBGmYcXmTeCp4AaABAg,yJNgUldrIkc,4,4,4,True
UgzWF_2kQBFVauG1DaJ4AaABAg,w6wo2URorG4,5,8,9,False
UgzWFahZvhp2OEuZdl54AaABAg,qcJo0m8Ww0g,1,5,1,True
UgzWFoiva17TYtXQQlN4AaABAg,qyZm66j8QU4,13,12,13,True
UgzWG8_JclZb7YHSjPl4AaABAg,YhGoeR4Q4tM,12,11,12,True
UgzWGI3jvewMUxWArTB4AaABAg,ejubOh5tegY,12,11,12,True
UgzWGIRZhfaRm9mohZJ4AaABAg,LVYSz1CuuDw,16,16,6,False
UgzWGeexIQ8_UF2qXF14AaABAg,nSnbMsSzdXU,11,16,6,False
UgzWGemZQ9jeWWJdYnZ4AaABAg,0IvGe4JZLSU,6,5,1,False
UgzWH8-lybl5aaOfAv94AaABAg,0oDLwBZurp8,13,12,13,True
UgzWHYY-gKf46HDJWyh4AaABAg,Lc2D5U4DJew,15,14,15,True
UgzWIADv4YDjbF-E_dR4AaABAg,VrKYlQPHfno,1,1,16,False
UgzWIlJ1NK1F4CoMgQN4AaABAg,-VJQLcU_YjU,5,7,5,True
UgzWJ0iJNEQb6rICVXJ4AaABAg,ttO04DVW3V0,5,7,5,True
UgzWJPqw9on7iBdBmI94AaABAg,qxtbHYf0OT0,1,5,1,True
UgzWJmlSKetkU5ivO254AaABAg,tNE5GEePXuk,12,5,1,False
UgzWJu9O8P_JiNCc10B4AaABAg,ukgh7mrTd-Y,4,4,4,True
UgzWK2KpD4dD45v8jCZ4AaABAg,Lc2D5U4DJew,12,11,12,True
UgzWK4hLVyr9EnY9mCJ4AaABAg,W9ofvoF3GBk,12,11,12,True
UgzWKhqf4RTMQ9xfjLp4AaABAg,AXamAjE0juw,1,1,16,False
UgzWLpodSuxL0qONqal4AaABAg,sSDytAtzk0U,14,13,14,True
UgzWMHq_dc1uszs8DMl4AaABAg,V6lZXjRR-1k,2,2,2,True
UgzWMXZDYSnfJX2mawx4AaABAg,5dCCntGj1wM,13,12,13,True
UgzWMg3Gi2B80WS0-B14AaABAg,HW4iyMnblZ8,8,15,8,True
UgzWMufP-1RVq872k354AaABAg,ZUcyMZJ-Jsw,12,5,1,False
UgzWMylZQGVUoQec3wl4AaABAg,4-6KqpUoM3g,11,10,11,True
UgzWNYkUlKs93RopVyl4AaABAg,XAihvGjayMI,8,15,8,True
UgzWOgjzuiNd1rvIBfN4AaABAg,Kl3EAJD7Kbs,12,11,12,True
UgzWOhKfSX9EhlYrdo54AaABAg,4-6KqpUoM3g,1,5,1,True
UgzWOky8kMe4FfbeTrt4AaABAg,V6lZXjRR-1k,7,6,7,True
UgzWOvWTlRsUwxRFAeN4AaABAg,ZLKPLqBI6Ow,1,5,1,True
UgzWQHVO7pqqpQqPhul4AaABAg,FXXgjvOJcYI,12,11,12,True
UgzWSmb5nQMjk9u_xIp4AaABAg,ttO04DVW3V0,5,7,5,True
UgzWTZmoMNfk6RkCqU54AaABAg,PMIaIUw7nVA,13,12,13,True
UgzWUTmaWKVsXrG90t54AaABAg,Vufih-WN5R4,12,11,12,True
UgzWVVOW4I-VtpddRGB4AaABAg,fIhlXdk9PFg,13,5,1,False
UgzWVbJFkEPLqtxIrlV4AaABAg,z8k3cbiwsyQ,16,3,3,False
UgzWVluZzcm9I3BoZox4AaABAg,Zh0ohPNbbOQ,5,7,5,True
UgzWWgocLs8U7IuF5fx4AaABAg,3zUMOblSJ60,12,11,12,True
UgzWWw6eMOWUZByijgN4AaABAg,bRW2omjqJx4,8,15,8,True
UgzWYJkNMy9zAN47MFJ4AaABAg,Q3Oufer38ow,11,10,11,True
UgzWZ-qawMfvjB8Lpdd4AaABAg,4Fi08aRWUNE,14,13,14,True
UgzWZrdFOdTAqYKiE0h4AaABAg,IK8e7fJPsBs,1,5,1,True
UgzW_jklu6Jq2MBjC3B4AaABAg,qNQafR_5ALk,4,4,4,True
UgzW_roTdBQGINUidBV4AaABAg,i41oW85zPm8,7,6,7,True
UgzWak04JVOwhQU7jxt4AaABAg,AN4_mkEfDPE,1,1,16,False
UgzWarHRyTGfvnARfSF4AaABAg,zmYtFOSPx2o,13,12,13,True
UgzWb2mPQ6nikoZeHTV4AaABAg,evbIF3OyEGc,1,1,16,False
UgzWbKPBlcdfdXK01YF4AaABAg,Hyv_vQEvHgo,9,8,9,True
UgzWdAYOA-uFAU0mOEp4AaABAg,ZLKPLqBI6Ow,12,11,12,True
UgzWdnEwz1OUCdGLuYp4AaABAg,hfQllKuS_no,10,9,10,True
UgzWdtV_Mkp1vR-nx_F4AaABAg,hqFU3zjv-fs,16,1,16,True
UgzWe1JjtDwi7PLnuEZ4AaABAg,35kJvNW81pU,13,12,13,True
UgzWegthnb7VRHeu_nd4AaABAg,zmYtFOSPx2o,12,11,12,True
UgzWg-z_B6YrULYzIEF4AaABAg,0zASbMENdCk,14,13,14,True
UgzWgZPbKV9jSzYIqXp4AaABAg,AGgixk6jaew,1,5,1,True
UgzWgyuUkzdKjVygxAh4AaABAg,sSDytAtzk0U,14,13,14,True
UgzWhVIXwJ2XU_LHObp4AaABAg,sSDytAtzk0U,7,6,7,True
UgzWh_JR3KbsS4fnY2d4AaABAg,EY77sPyVM2c,13,16,6,False
UgzWhgsAkE-jrYbhHRl4AaABAg,bXwBhG3EI-g,14,13,14,True
UgzWhknRuwURHEbvCNh4AaABAg,8jovCom4ikw,3,3,3,True
UgzWi8688YfHJGgJ4UB4AaABAg,joW9rze4I1k,1,1,16,False
UgzWiACaQZVrtPGnDpZ4AaABAg,i41oW85zPm8,13,12,13,True
UgzWiSfOnXrVkl4sSxF4AaABAg,UCGpRpKKGV8,13,12,13,True
UgzWj-Rn8tVRMqFzHoJ4AaABAg,pKhZwllc-mM,6,1,16,False
UgzWj0j0oN6m3rDFF_d4AaABAg,pvUA6iFJKy8,15,14,15,True
UgzWjwNzQFR6mfO-D-l4AaABAg,U522et_9P70,12,11,12,True
UgzWjwrIfSeeTPc1T9R4AaABAg,irytqcJZSps,1,1,16,False
UgzWkj6LzCRCFuHh7ON4AaABAg,fnrOXNG-32U,5,5,1,False
UgzWlLyBTlkI8BW8syx4AaABAg,0oDLwBZurp8,2,12,13,False
UgzWlq-lId1nidUBMUh4AaABAg,w995KkcEJKg,1,1,16,False
UgzWlvQDUCGeCPRNSZF4AaABAg,00wwEMbEc_M,8,15,8,True
